"NAME","SUBSYSTEM","COUNT","MAX_COUNT","MIN_COUNT","AVG_COUNT","COUNT_RESET","MAX_COUNT_RESET","MIN_COUNT_RESET","AVG_COUNT_RESET","TIME_ENABLED","TIME_DISABLED","TIME_ELAPSED","TIME_RESET","STATUS","TYPE","COMMENT"
"trx_rseg_current_size","transaction","0","NULL","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","disabled","value","Current rollback segment size in pages"
"purge_del_mark_records","purge","0","NULL","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","disabled","counter","Number of delete-marked rows purged"
"purge_upd_exist_or_extern_records","purge","0","NULL","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","disabled","counter","Number of purges on updates of existing records and updates on delete marked record with externally stored field"
"purge_invoked","purge","0","NULL","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","disabled","counter","Number of times purge was invoked"
"purge_undo_log_pages","purge","0","NULL","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","disabled","counter","Number of undo log pages handled by the purge"
"purge_dml_delay_usec","purge","0","NULL","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","disabled","value","Microseconds DML to be delayed due to purge lagging"
"purge_stop_count","purge","0","NULL","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","disabled","value","Number of times purge was stopped"
"purge_resume_count","purge","0","NULL","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","disabled","value","Number of times purge was resumed"
"log_checkpoints","recovery","0","NULL","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","disabled","counter","Number of checkpoints"
"log_lsn_last_flush","recovery","0","NULL","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","disabled","value","LSN of Last flush"
"log_lsn_last_checkpoint","recovery","0","NULL","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","disabled","value","LSN at last checkpoint"
"log_lsn_current","recovery","0","NULL","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","disabled","value","Current LSN value"
"log_lsn_checkpoint_age","recovery","0","NULL","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","disabled","counter","Current LSN value minus LSN at last checkpoint"
"log_lsn_buf_pool_oldest","recovery","0","NULL","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","disabled","value","The oldest modified block LSN in the buffer pool"
"log_max_modified_age_async","recovery","0","NULL","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","disabled","value","Maximum LSN difference; when exceeded, start asynchronous preflush"
"log_max_modified_age_sync","recovery","0","NULL","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","disabled","value","Maximum LSN difference; when exceeded, start synchronous preflush"
"log_pending_log_flushes","recovery","0","NULL","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","disabled","value","Pending log flushes"
"log_pending_checkpoint_writes","recovery","0","NULL","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","disabled","value","Pending checkpoints"
"log_num_log_io","recovery","0","NULL","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","disabled","value","Number of log I/Os"
"log_waits","recovery","0","0","NULL","0","0","0","NULL","NULL","2023-09-09 08:51:32","NULL","73","NULL","enabled","status_counter","Number of log waits due to small log buffer (innodb_log_waits)"
"log_write_requests","recovery","734445","734445","NULL","10060.890410958904","734445","734445","NULL","NULL","2023-09-09 08:51:32","NULL","73","NULL","enabled","status_counter","Number of log write requests (innodb_log_write_requests)"
"log_writes","recovery","320","320","NULL","4.383561643835616","320","320","NULL","NULL","2023-09-09 08:51:32","NULL","73","NULL","enabled","status_counter","Number of log writes (innodb_log_writes)"
"log_padded","recovery","1080320","1080320","NULL","14798.90410958904","1080320","1080320","NULL","NULL","2023-09-09 08:51:32","NULL","73","NULL","enabled","status_counter","Bytes of log padded for log write ahead"
"compress_pages_compressed","compression","0","NULL","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","disabled","counter","Number of pages compressed"
"compress_pages_decompressed","compression","0","NULL","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","disabled","counter","Number of pages decompressed"
"compression_pad_increments","compression","0","NULL","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","disabled","counter","Number of times padding is incremented to avoid compression failures"
"compression_pad_decrements","compression","0","NULL","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","disabled","counter","Number of times padding is decremented due to good compressibility"
"compress_saved","compression","0","NULL","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","disabled","counter","Number of bytes saved by page compression"
"compress_pages_page_compressed","compression","0","NULL","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","disabled","counter","Number of pages compressed by page compression"
"compress_page_compressed_trim_op","compression","0","NULL","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","disabled","counter","Number of TRIM operation performed by page compression"
"compress_pages_page_decompressed","compression","0","NULL","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","disabled","counter","Number of pages decompressed by page compression"
"compress_pages_page_compression_error","compression","0","NULL","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","disabled","counter","Number of page compression errors"
"compress_pages_encrypted","compression","0","NULL","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","disabled","counter","Number of pages encrypted"
"compress_pages_decrypted","compression","0","NULL","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","disabled","counter","Number of pages decrypted"
"index_page_splits","index","0","NULL","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","disabled","counter","Number of index page splits"
"index_page_merge_attempts","index","0","NULL","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","disabled","counter","Number of index page merge attempts"
"index_page_merge_successful","index","0","NULL","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","disabled","counter","Number of successful index page merges"
"index_page_reorg_attempts","index","0","NULL","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","disabled","counter","Number of index page reorganization attempts"
"index_page_reorg_successful","index","0","NULL","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","disabled","counter","Number of successful index page reorganizations"
"index_page_discards","index","0","NULL","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","disabled","counter","Number of index pages discarded"
"adaptive_hash_searches","adaptive_hash_index","10855092","10855092","NULL","148699.8904109589","10855092","10855092","NULL","NULL","2023-09-09 08:51:32","NULL","73","NULL","enabled","status_counter","Number of successful searches using Adaptive Hash Index"
"adaptive_hash_searches_btree","adaptive_hash_index","1278329","1278329","NULL","17511.35616438356","1278329","1278329","NULL","NULL","2023-09-09 08:51:32","NULL","73","NULL","enabled","status_counter","Number of searches using B-tree on an index search"
"adaptive_hash_pages_added","adaptive_hash_index","0","NULL","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","disabled","counter","Number of index pages on which the Adaptive Hash Index is built"
"adaptive_hash_pages_removed","adaptive_hash_index","0","NULL","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","disabled","counter","Number of index pages whose corresponding Adaptive Hash Index entries were removed"
"adaptive_hash_rows_added","adaptive_hash_index","0","NULL","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","disabled","counter","Number of Adaptive Hash Index rows added"
"adaptive_hash_rows_removed","adaptive_hash_index","0","NULL","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","disabled","counter","Number of Adaptive Hash Index rows removed"
"adaptive_hash_rows_deleted_no_hash_entry","adaptive_hash_index","0","NULL","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","disabled","counter","Number of rows deleted that did not have corresponding Adaptive Hash Index entries"
"adaptive_hash_rows_updated","adaptive_hash_index","0","NULL","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","disabled","counter","Number of Adaptive Hash Index rows updated"
"file_num_open_files","file_system","14","14","14","NULL","14","14","14","NULL","2023-09-09 08:51:32","NULL","73","NULL","enabled","value","Number of files currently open (innodb_num_open_files)"
"ibuf_merges_insert","change_buffer","0","0","NULL","0","0","0","NULL","NULL","2023-09-09 08:51:32","NULL","73","NULL","enabled","status_counter","Number of inserted records merged by change buffering"
"ibuf_merges_delete_mark","change_buffer","0","0","NULL","0","0","0","NULL","NULL","2023-09-09 08:51:32","NULL","73","NULL","enabled","status_counter","Number of deleted records merged by change buffering"
"ibuf_merges_delete","change_buffer","0","0","NULL","0","0","0","NULL","NULL","2023-09-09 08:51:32","NULL","73","NULL","enabled","status_counter","Number of purge records merged by change buffering"
"ibuf_merges_discard_insert","change_buffer","0","0","NULL","0","0","0","NULL","NULL","2023-09-09 08:51:32","NULL","73","NULL","enabled","status_counter","Number of insert merged operations discarded"
"ibuf_merges_discard_delete_mark","change_buffer","0","0","NULL","0","0","0","NULL","NULL","2023-09-09 08:51:32","NULL","73","NULL","enabled","status_counter","Number of deleted merged operations discarded"
"ibuf_merges_discard_delete","change_buffer","0","0","NULL","0","0","0","NULL","NULL","2023-09-09 08:51:32","NULL","73","NULL","enabled","status_counter","Number of purge merged  operations discarded"
"ibuf_merges","change_buffer","0","0","NULL","0","0","0","NULL","NULL","2023-09-09 08:51:32","NULL","73","NULL","enabled","status_counter","Number of change buffer merges"
"ibuf_size","change_buffer","1","1","NULL","0.0136986301369863","1","1","NULL","NULL","2023-09-09 08:51:32","NULL","73","NULL","enabled","status_counter","Change buffer size in pages"
"innodb_master_thread_sleeps","server","0","NULL","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","disabled","counter","Number of times (seconds) master thread sleeps"
"innodb_activity_count","server","122677","122677","NULL","1680.5068493150684","122677","122677","NULL","NULL","2023-09-09 08:51:32","NULL","73","NULL","enabled","status_counter","Current server activity count"
"innodb_master_active_loops","server","0","NULL","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","disabled","counter","Number of times master thread performs its tasks when server is active"
"innodb_master_idle_loops","server","0","NULL","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","disabled","counter","Number of times master thread performs its tasks when server is idle"
"innodb_background_drop_table_usec","server","0","NULL","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","disabled","counter","Time (in microseconds) spent to process drop table list"
"innodb_ibuf_merge_usec","server","0","NULL","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","disabled","counter","Time (in microseconds) spent to process change buffer merge"
"innodb_log_flush_usec","server","0","NULL","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","disabled","counter","Time (in microseconds) spent to flush log records"
"innodb_mem_validate_usec","server","0","NULL","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","disabled","counter","Time (in microseconds) spent to do memory validation"
"innodb_master_purge_usec","server","0","NULL","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","disabled","counter","Time (in microseconds) spent by master thread to purge records"
"innodb_dict_lru_usec","server","0","NULL","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","disabled","counter","Time (in microseconds) spent to process DICT LRU list"
"innodb_dict_lru_count_active","server","0","NULL","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","disabled","counter","Number of tables evicted from DICT LRU list in the active loop"
"innodb_dict_lru_count_idle","server","0","NULL","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","disabled","counter","Number of tables evicted from DICT LRU list in the idle loop"
"innodb_checkpoint_usec","server","0","NULL","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","disabled","counter","Time (in microseconds) spent by master thread to do checkpoint"
"innodb_dblwr_writes","server","153","153","NULL","2.095890410958904","153","153","NULL","NULL","2023-09-09 08:51:32","NULL","73","NULL","enabled","status_counter","Number of doublewrite operations that have been performed (innodb_dblwr_writes)"
"innodb_dblwr_pages_written","server","14325","14325","NULL","196.23287671232876","14325","14325","NULL","NULL","2023-09-09 08:51:32","NULL","73","NULL","enabled","status_counter","Number of pages that have been written for doublewrite operations (innodb_dblwr_pages_written)"
"innodb_page_size","server","16384","16384","16384","NULL","16384","16384","16384","NULL","2023-09-09 08:51:32","NULL","73","NULL","enabled","value","InnoDB page size in bytes (innodb_page_size)"
"innodb_rwlock_s_spin_waits","server","37330","37330","NULL","511.36986301369865","37330","37330","NULL","NULL","2023-09-09 08:51:32","NULL","73","NULL","enabled","status_counter","Number of rwlock spin waits due to shared latch request"
"innodb_rwlock_x_spin_waits","server","44568","44568","NULL","610.5205479452055","44568","44568","NULL","NULL","2023-09-09 08:51:32","NULL","73","NULL","enabled","status_counter","Number of rwlock spin waits due to exclusive latch request"
"innodb_rwlock_sx_spin_waits","server","20","20","NULL","0.273972602739726","20","20","NULL","NULL","2023-09-09 08:51:32","NULL","73","NULL","enabled","status_counter","Number of rwlock spin waits due to sx latch request"
"innodb_rwlock_s_spin_rounds","server","453217","453217","NULL","6208.45205479452","453217","453217","NULL","NULL","2023-09-09 08:51:32","NULL","73","NULL","enabled","status_counter","Number of rwlock spin loop rounds due to shared latch request"
"innodb_rwlock_x_spin_rounds","server","199856","199856","NULL","2737.753424657534","199856","199856","NULL","NULL","2023-09-09 08:51:32","NULL","73","NULL","enabled","status_counter","Number of rwlock spin loop rounds due to exclusive latch request"
"innodb_rwlock_sx_spin_rounds","server","630","630","NULL","8.63013698630137","630","630","NULL","NULL","2023-09-09 08:51:32","NULL","73","NULL","enabled","status_counter","Number of rwlock spin loop rounds due to sx latch request"
"innodb_rwlock_s_os_waits","server","12377","12377","NULL","169.54794520547946","12377","12377","NULL","NULL","2023-09-09 08:51:32","NULL","73","NULL","enabled","status_counter","Number of OS waits due to shared latch request"
"innodb_rwlock_x_os_waits","server","4448","4448","NULL","60.93150684931507","4448","4448","NULL","NULL","2023-09-09 08:51:32","NULL","73","NULL","enabled","status_counter","Number of OS waits due to exclusive latch request"
"innodb_rwlock_sx_os_waits","server","21","21","NULL","0.2876712328767123","21","21","NULL","NULL","2023-09-09 08:51:32","NULL","73","NULL","enabled","status_counter","Number of OS waits due to sx latch request"
"dml_reads","dml","0","NULL","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","disabled","status_counter","Number of rows read"
"dml_inserts","dml","3919015","3919015","NULL","53685.13698630137","3919015","3919015","NULL","NULL","2023-09-09 08:51:32","NULL","73","NULL","enabled","status_counter","Number of rows inserted"
"dml_deletes","dml","0","0","NULL","0","0","0","NULL","NULL","2023-09-09 08:51:32","NULL","73","NULL","enabled","status_counter","Number of rows deleted"
"dml_updates","dml","0","0","NULL","0","0","0","NULL","NULL","2023-09-09 08:51:32","NULL","73","NULL","enabled","status_counter","Number of rows updated"
"dml_system_reads","dml","0","0","NULL","0","0","0","NULL","NULL","2023-09-09 08:51:32","NULL","73","NULL","enabled","status_counter","Number of system rows read"
"dml_system_inserts","dml","0","0","NULL","0","0","0","NULL","NULL","2023-09-09 08:51:32","NULL","73","NULL","enabled","status_counter","Number of system rows inserted"
"dml_system_deletes","dml","0","0","NULL","0","0","0","NULL","NULL","2023-09-09 08:51:32","NULL","73","NULL","enabled","status_counter","Number of system rows deleted"
"dml_system_updates","dml","0","0","NULL","0","0","0","NULL","NULL","2023-09-09 08:51:32","NULL","73","NULL","enabled","status_counter","Number of system rows updated"
"ddl_background_drop_indexes","ddl","0","NULL","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","disabled","counter","Number of indexes waiting to be dropped after failed index creation"
"ddl_background_drop_tables","ddl","0","NULL","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","disabled","counter","Number of tables in background drop table list"
"ddl_online_create_index","ddl","0","NULL","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","disabled","counter","Number of indexes being created online"
"ddl_pending_alter_table","ddl","0","NULL","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","disabled","counter","Number of ALTER TABLE, CREATE INDEX, DROP INDEX in progress"
"ddl_sort_file_alter_table","ddl","0","NULL","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","disabled","counter","Number of sort files created during alter table"
"ddl_log_file_alter_table","ddl","0","NULL","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","disabled","counter","Number of log files created during alter table"
"icp_attempts","icp","0","NULL","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","disabled","counter","Number of attempts for index push-down condition checks"
"icp_no_match","icp","0","NULL","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","disabled","counter","Index push-down condition does not match"
"icp_out_of_range","icp","0","NULL","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","disabled","counter","Index push-down condition out of range"
"icp_match","icp","0","NULL","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","disabled","counter","Index push-down condition matches"
